"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",102.217,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",99.0165,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",99.41657,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",97.61627,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",96.91615,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",95.31589,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",95.71595,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",98.71645,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",92.91549,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",90.71512,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",92.71545,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",90.91515,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",93.31555,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",94.61577,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",95.4159,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",94.71578,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",96.11602,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",97.71629,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",90.31506,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",90.81513,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",97.2162,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",97.8163,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",98.21637,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",99.31655,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",96.11602,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",98.11636,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",96.51608,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",98.31638,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",102.217,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",100.5168,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",99.21654,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",101.917,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",99.41657,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",101.5169,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",107.0178,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",106.5178,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",107.6179,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",109.5182,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",110.0183,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",108.3181,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",103.8173,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",106.4177,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",107.2179,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",108.4181,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",108.7181,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",110.1184,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",109.0182,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",111.2185,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",112.8188,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",108.8181,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",109.7183,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",109.8183,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",109.4182,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",111.5186,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",97.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",102.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",100.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",99.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",96.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",95.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",99.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",104.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",103.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",102,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",103.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",101.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",107.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",106.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",93.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",108.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",108.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",109.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",103,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",108.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",106.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",108.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",104.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",102.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",105.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",106.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",107.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",107.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",106.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",107.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",104.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",106.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",107.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",106.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",107.5,,
